product_id,product_name,category,sub_category,author_name,publisher_name,unit_price,cost_price,supplier_id,stock_quantity,launch_date,format,language,page_count,reader_group,best_seller_score
P00938,Bcs Essentials Edition,Exam Prep,Bcs,Shahana Rahman,Global Books Ltd,513.45,339.47,S00451,638,2020-05-28 04:09:00,Paperback,English,383,Elderly,0.402
P00939,Databases Guide Pro,Programming,Databases,Sultana Khan,Global Supply Co,897.49,680.36,S00638,598,2025-05-26 10:17:00,Paperback,Bangla,261,Young,0.776
P00940,Picture Books Workbook,Children,Picture Books,Sabbir Rahman,Eastern Enterprises,168.83,105.77,S00537,288,2019-03-03 07:58:00,Hardcover,Bangla,681,Elderly,0.745
P00941,Bangla Literature Workbook Edition,Academic,Bangla Literature,Jalal Khan,Eastern Trade Group,265.06,208.79,S00967,364,2024-09-29 16:16:00,Hardcover,English,763,Professional,0.661
P00942,Coloring Books Simplified,Children,Coloring Books,Touhid Ahmed,Ocean Logistics,270.04,189.25,S00449,538,2019-12-04 16:38:00,Ebook,Bangla,366,Young,0.886
P00943,Accounting Complete,Business,Accounting,Mohiuddin Islam,Global Distributors,358.79,255.18,S00878,104,2022-09-05 09:33:00,Paperback,Bangla,94,Elderly,0.739
P00944,Mathematics Workbook Edition,Academic,Mathematics,Amin Islam,Royal Trade Group,911.39,667.48,S00756,86,2021-12-08 01:14:00,Paperback,English,727,Professional,0.501
P00945,University Admission Handbook Edition,Exam Prep,University Admission,Riaz Hossain,Green Logistics,437.68,282.9487567689685,S00574,352,2020-09-24 00:49:00,Hardcover,English,667,Young,0.531
P00946,Activity Books Masterclass,Children,Activity Books,Jalal Khan,Global Books Ltd,168.94,121.01,S00831,445,2021-03-05 18:56:00,Ebook,Bangla,214,Young,0.761
P00947,Romance Handbook,Fiction,Romance,Amin Rahman,Prime Trade Group,575.54,465.93,S00559,239,2019-02-20 00:06:00,Hardcover,English,296,Young,0.654
P00948,English Grammar Handbook Series,Academic,English Grammar,Ferdous Chowdhury,Green Trade Group,980.51,607.65,S00881,332,2024-07-30 17:56:00,Ebook,Bangla,629,Kids,0.225
P00949,Biology Handbook Edition,Academic,Biology,Mala Hossain,National Distributors,289.05,232.73,S00940,195,2020-08-26 06:43:00,Hardcover,English,307,Professional,0.503
P00950,Entrepreneurship Simplified,Business,Entrepreneurship,Naila Khan,Bright Books Ltd,1303.05,747.11,S00570,82,2023-07-09 16:49:00,Hardcover,English,512,Professional,0.875
P00951,Coloring Books Essentials,Children,Coloring Books,Rumana Hossain,Eastern Publishing House,172.28,125.27,S00384,597,2025-10-10 03:45:00,Paperback,Bangla,768,Kids,0.567
P00952,Thriller Handbook,Fiction,Thriller,Mohiuddin Hossain,Green Books Ltd,205.56,155.16,S00240,419,2023-12-17 13:34:00,Paperback,Bangla,397,Young,0.385
P00953,Chemistry Handbook Edition,Academic,Chemistry,Amin Islam,Green Enterprises,1021.79,784.98,S00955,547,2022-05-19 03:24:00,Hardcover,Bangla,464,Young,0.45
P00954,Entrepreneurship Complete,Business,Entrepreneurship,Mohiuddin Hossain,Green Trade Group,559.07,326.89,S00938,24,2023-09-28 02:54:00,Ebook,Bangla,349,Young,0.435
P00955,Activity Books Complete,Children,Activity Books,Rashid Hossain,Bright Trade Group,141.86,83.96,S00746,376,2022-03-08 01:58:00,,Bangla,581,Young,0.984
P00956,Classic Guide,Fiction,Classic,Ferdous Uddin,Prime Books Ltd,953.72,763.24,S00096,407,2025-10-14 01:42:00,Ebook,Bangla,344,Elderly,0.988
P00957,Bank Jobs Essentials Edition,Exam Prep,Bank Jobs,Amin Chowdhury,Royal Enterprises,1088.01,686.85,S00136,316,2020-04-08 16:20:00,Ebook,English,642,Kids,0.602
P00958,Mathematics Guide Edition,Academic,Mathematics,Mohiuddin Islam,Bright Publishing House,648.19,522.36,S00994,301,2024-03-20 00:42:00,Paperback,English,190,Young,0.885
P00959,Mystery Workbook,Fiction,Mystery,Sultana Sarker,Metro Logistics,885.5181660938753,357.38,S00346,178,2021-01-31 17:59:00,Hardcover,Bangla,332,Young,0.914
P00960,Databases Essentials Pro,Programming,Databases,Naila Sarker,Delta Enterprises,333.57,187.76,S00455,442,2025-05-28 02:01:00,Paperback,Bangla,406,Young,0.623
P00961,Data Science Handbook Edition,Programming,Data Science,Riaz Uddin,Metro Supply Co,596.5,443.87,S00897,547,2019-05-24 00:52:00,Paperback,Bangla,215,Professional,0.281
P00962,Web Development Handbook Series,Programming,Web Development,Ferdous Ahmed,Global Distributors,625.941560994963,428.17,S00703,175,2022-06-25 13:20:00,Paperback,Bangla,412,Professional,0.442
P00963,Data Science Complete Pro,Programming,Data Science,Shahana Uddin,Ocean Publishing House,696.8,510.89,S00042,155,2025-03-14 02:33:00,Ebook,Bangla,409,Young,0.26
P00964,Mathematics Handbook Series,Academic,Mathematics,Amin Rahman,National Distributors,330.94,195.2,S00316,279,2025-02-15 05:40:00,Paperback,Bangla,484,Young,0.5
P00965,Short Stories Guide,Fiction,Short Stories,Anika Chowdhury,Global Supply Co,469.4,320.75,S00478,50,2019-07-21 01:56:00,Hardcover,English,75,Young,0.756
P00966,Data Science Complete Series,Programming,Data Science,Jalal Ahmed,National Trade Group,928.67,551.46,S00692,269,2019-02-25 00:18:00,Paperback,Bangla,486,Young,0.676
P00967,Story Books Masterclass,Children,Story Books,Jalal Islam,Metro Trade Group,385.38,293.54,S00746,285,2023-12-19 04:17:00,Hardcover,Bangla,378,Young,0.213
P00968,Bcs Workbook Series,Exam Prep,Bcs,Shahana Hossain,Eastern Publishing House,752.71,466.49,S00616,268,2021-02-13 15:05:00,Ebook,English,358,Kids,0.729
P00969,Bank Jobs Guide Series,Exam Prep,Bank Jobs,Amin Ahmed,Global Trade Group,1143.2,827.5,S00263,89,2024-01-23 20:47:00,Paperback,Bangla,740,Professional,0.461
P00970,Coloring Books Workbook,Children,Coloring Books,Anika Khan,Metro Books Ltd,285.93,197.27,S00553,623,2024-02-15 09:10:00,Ebook,Bangla,117,Professional,0.861
P00971,Marketing Workbook,Business,Marketing,Anika Khan,Ocean Distributors,1080.11,629.55,S00085,212,2025-05-26 04:03:00,Hardcover,English,491,Young,0.777
P00972,Bcs Workbook Practice,Exam Prep,Bcs,Rumana Rahman,Green Books Ltd,1090.41,859.77,S00381,393,2021-04-08 23:57:00,Hardcover,English,309,Young,0.826
P00973,Bcs Simplified Practice,Exam Prep,Bcs,Mala Ahmed,Bright Distributors,873.42,696.16,S00300,132,2023-12-31 14:12:00,Paperback,Bangla,713,Young,0.673
P00974,Biology Handbook Edition,Academic,Biology,Ferdous Ahmed,Prime Distributors,611.96,395.66,S00893,272,2021-02-15 06:19:00,Ebook,Bangla,114,Professional,0.554
P00975,University Admission Simplified Edition,Exam Prep,University Admission,Touhid Chowdhury,Global Distributors,637.34,518.19,S00533,574,2021-11-27 07:40:00,Paperback,English,272,Young,0.542
P00976,Islamic History Simplified,Religious,Islamic History,Naila Rahman,Green Enterprises,347.48,218.13,S00964,629,2025-03-19 10:06:00,Paperback,English,361,Professional,0.323
P00977,English Grammar Essentials Pro,Academic,English Grammar,Rashid Hossain,Prime Logistics,314.72,188.86,S00317,330,2021-08-06 10:06:00,Paperback,English,126,Professional,0.433
P00978,Mindfulness Simplified,Self Help,Mindfulness,Sabbir Khan,Ocean Trade Group,247.76,192.06,S00375,39,2025-08-04 16:12:00,Ebook,Bangla,454,Professional,0.701
P00979,Management Essentials,Business,Management,Amin Ahmed,Delta Distributors,477.08,369.27,S00329,59,2019-06-18 14:05:00,Hardcover,English,608,Professional,0.317
P00980,Coloring Books Simplified,Children,Coloring Books,Rashid Rahman,Global Publishing House,173.05,98.19,S00362,628,2022-04-23 02:55:00,Paperback,English,306,Professional,0.697
P00981,Python Workbook Pro,Programming,Python,Touhid Rahman,Metro Distributors,534.7532226513932,240.48,S00353,368,2026-03-26 00:51:00,Ebook,English,403,Professional,0.219
P00982,Teacher Recruitment Complete Practice,Exam Prep,Teacher Recruitment,Jalal Ahmed,Green Trade Group,1082.22,858.16,S00821,612,2022-12-01 13:01:00,Ebook,Bangla,445,Professional,0.469
P00983,Finance Handbook,Business,Finance,Rumana Uddin,Green Distributors,510.81,356.96,S00119,301,2025-11-08 00:50:00,Ebook,Bangla,631,Professional,0.479
P00984,Bank Jobs Workbook Series,Exam Prep,Bank Jobs,Mohiuddin Chowdhury,Ocean Books Ltd,1174.25,917.64,S00287,469,2023-09-06 13:42:00,Hardcover,Bangla,556,Young,0.229
P00985,Classic Handbook,Fiction,Classic,Kamal Islam,Delta Supply Co,782.0,452.89,S00517,101,2022-05-11 13:58:00,Hardcover,English,34,Elderly,0.923
P00986,Productivity Workbook,Self Help,Productivity,Mala Rahman,National Trade Group,766.83,527.71,S00195,423,2020-10-09 18:08:00,Ebook,Bangla,764,Professional,0.986
P00987,Algorithms Essentials Edition,Programming,Algorithms,Jalal Hossain,Green Publishing House,1106.3,691.63,S00070,339,2022-04-16 20:46:00,Ebook,Bangla,287,Young,0.794
P00988,Mathematics Masterclass Practice,Academic,Mathematics,Rumana Rahman,Prime Supply Co,448.09,300.48,S00274,610,2023-08-12 00:23:00,Paperback,Bangla,263,Young,0.739
P00989,Quran Studies Complete,Religious,Quran Studies,Naila Khan,Ocean Supply Co,537.35,354.64,S00764,242,2022-07-16 10:16:00,Paperback,,846,Professional,0.446
P00990,Bcs Guide Practice,Exam Prep,Bcs,Ferdous Chowdhury,Delta Supply Co,900.8,506.2107135149391,S00618,180,2021-04-27 20:02:00,Hardcover,Bangla,342,Elderly,0.848
P00991,Bcs Essentials Pro,Exam Prep,Bcs,Rumana Khan,Global Enterprises,342.43,280.55,S00696,549,2019-11-29 18:15:00,Hardcover,English,527,Professional,0.489
P00992,Bank Jobs Handbook Practice,Exam Prep,Bank Jobs,Jalal Rahman,Global Logistics,862.17,633.1,S00136,479,2020-05-07 20:05:00,Hardcover,English,174,Young,0.516
P00993,Accounting Essentials,Business,Accounting,Sultana Sarker,Metro Publishing House,312.32,203.25504508011812,S00105,330,2024-11-27 03:21:00,Hardcover,English,317,Professional,0.24
P00994,Romance Handbook,Fiction,Romance,Sabbir Chowdhury,Green Logistics,868.98,535.3,S00146,45,2023-09-03 10:33:00,Ebook,Bangla,406,Professional,0.83
P00995,Bcs Handbook Practice,Exam Prep,Bcs,Sabbir Uddin,Royal Supply Co,980.61,618.69,S00819,70,2025-08-09 02:45:00,,English,731,Young,0.252
P00996,Habit Building Guide,Self Help,Habit Building,Riaz Hossain,Delta Books Ltd,496.46,304.21,S00500,515,2020-02-09 05:13:00,Paperback,Bangla,324,Young,0.74
P00997,Data Science Simplified Edition,Programming,Data Science,Naila Sarker,Eastern Logistics,479.18,328.51,S00042,62,2023-12-12 22:55:00,Ebook,Bangla,170,Professional,0.225
P00998,Prayer Guides Masterclass,Religious,Prayer Guides,Sultana Hossain,Royal Books Ltd,773.3,430.54,S00551,398,2021-07-18 07:56:00,Paperback,Bangla,256,Elderly,0.706
P00999,Bangla Literature Masterclass Series,Academic,Bangla Literature,Anika Islam,Delta Enterprises,1014.92,566.07,S00215,26,2026-04-20 23:51:00,Paperback,English,94,Young,0.582
P01000,Bank Jobs Guide Pro,Exam Prep,Bank Jobs,Mohiuddin Hossain,Eastern Publishing House,452.45,278.5,S00633,290,2024-06-28 09:20:00,Ebook,English,45,Professional,0.343
