sales_id,supplier_id,customer_id,product_id,store_id,sales_date,quantity,unit_price,discount,total_amount,payment_method,sales_channel,reader_group,category
SLS001205,S00724,C00711,P00932,ST00875,2024-01-20,2,352.1,0.08,647.86,Bkash,Online,Professional,Children
SLS001206,S00633,C00241,P00020,ST00881,2024-05-11,1,496.77,0.13,432.19,Bkash,Online,Young,Exam Prep
SLS001207,S00879,C00271,P00563,ST00423,2026-05-22,3,625.26,0.14,1613.17,Card,Online,Young,Programming
SLS001208,S00639,C00962,P00664,ST00752,2024-11-20,3,941.21,0.08,2597.74,Nagad,Online,Young,Programming
SLS001209,S00663,C00699,P00847,ST00493,2024-06-06,4,779.22,0.06,2929.87,Bkash,In-Store,Young,Fiction
SLS001210,S00439,C00831,P00679,ST00766,2025-09-03,2,978.99,0.04,1879.66,Rocket,App,Young,Exam Prep
SLS001211,S00818,C00444,P00694,ST00879,2025-09-04,1,1406.52,0.06,1322.13,Cash,Online,Professional,Business
SLS001212,S00918,C00779,P00287,ST00706,2025-07-20,1,955.41,0.04,917.19,Nagad,Online,Professional,Exam Prep
SLS001213,S00350,C00980,P00826,ST00055,2025-11-17,3,1077.8,0.13,2813.06,Cash,Online,Young,Exam Prep
SLS001214,S00646,C00353,P00069,ST00235,2025-03-25,4,771.97,0.12,2717.33,Nagad,In-Store,Young,Fiction
SLS001215,S00873,C00315,P00665,ST00781,2024-10-08,2,438.4,0.0567284575262196,827.06,Nagad,Online,Professional,Fiction
SLS001216,S00179,C00041,P00205,ST00020,2025-01-19,2,263.32,0.11,468.71,Nagad,Online,Professional,Programming
SLS001217,S00225,C00740,P00768,ST00499,2025-07-16,1,251.93,0.02,246.89,Bkash,In-Store,Young,Exam Prep
SLS001218,S00890,C00240,P00795,ST00599,2025-01-20,3,733.24,0.03,2133.73,Cash,In-Store,Young,Self Help
SLS001219,S00320,C00255,P00181,ST00820,2024-03-26,1,854.09,0.1,768.68,Rocket,Online,Professional,Fiction
SLS001220,S00724,C00632,P00797,ST00802,2024-12-24,2,223.23,0.0,446.46,Card,In-Store,Young,Children
SLS001221,S00123,C00742,P00842,ST00069,2025-06-15,2,675.28,0.07,1256.02,Cash,In-Store,Kids,Programming
SLS001222,S00962,C00402,P00058,ST00670,2025-11-21,2,125.77,0.06,236.45,Cash,Online,Young,Children
SLS001223,S00612,C00946,P00431,ST00785,2025-12-22,3,258.84,0.02,760.99,Nagad,In-Store,Young,Children
SLS001224,S00888,C00161,P00197,ST00099,2025-12-06,3,1073.81,0.09,2931.5,Nagad,Online,Young,Programming
SLS001225,S00925,C00522,P00132,ST00470,2024-08-31,3,660.47,0.19,1604.94,Nagad,Online,Young,Business
SLS001226,S00136,C00614,P00809,ST00640,2024-01-21,1,305.52,0.19,247.47,Bkash,Online,Young,Exam Prep
SLS001227,S00911,C00615,P00291,ST00329,2024-06-29,2,446.05,0.06,838.57,Bkash,In-Store,Professional,Children
SLS001228,S00253,C00657,P00647,ST00353,2024-04-16,2,949.71,0.06,1785.45,Rocket,In-Store,Young,Fiction
SLS001229,S00982,C00635,P00004,ST00096,2025-08-24,3,537.49,0.06,1515.72,Nagad,In-Store,Young,Academic
SLS001230,S00042,C00797,P00087,ST00769,2024-08-29,3,667.12,0.11,1781.21,Card,Online,Young,Programming
SLS001231,S00700,C00819,P00613,ST00227,2024-06-05,2,608.33,0.06,1143.66,Rocket,In-Store,Young,Fiction
SLS001232,S00958,C00978,P00370,ST00416,2025-04-26,2,971.49,0.06,1826.4,,App,Professional,Academic
SLS001233,S00868,C00943,P00882,ST00498,2025-03-11,3,1419.32,0.07,3959.9,,Online,Young,Business
SLS001234,S00315,C00515,P00090,ST00084,2025-09-20,3,212.86,0.08,587.49,Bkash,In-Store,Young,Fiction
SLS001235,S00234,C00708,P00625,ST00412,2026-04-04,2,310.64,0.0,621.28,Rocket,In-Store,Young,Children
SLS001236,S00124,C00398,P00706,ST00144,2024-03-15,3,145.22,0.05,413.88,Nagad,App,Young,Children
SLS001237,S00192,C00651,P00614,ST00223,2024-02-24,4,299.81,0.1,1079.32,Cash,In-Store,Young,Religious
SLS001238,S00415,C00007,P00687,ST00341,2025-12-30,3,1004.72,0.04,2893.59,Rocket,In-Store,Young,Academic
SLS001239,S00364,C00364,P00247,ST00475,2026-03-22,2,383.43,0.02,751.52,Nagad,App,Kids,Children
SLS001240,S00654,C00918,P00770,ST00415,2024-10-26,1,219.84,0.07,204.45,Nagad,App,Young,Religious
SLS001241,S00640,C00676,P00554,ST00068,2024-06-18,3,489.34,0.09,1335.9,Bkash,App,Young,Exam Prep
SLS001242,S00002,C00016,P00792,ST00334,2024-09-23,2,256.79,0.11,457.09,Cash,Online,Professional,Fiction
SLS001243,S00551,C00518,P00127,ST00038,2025-03-06,1,743.28,0.0,743.28,,In-Store,Young,Religious
SLS001244,S00925,C00362,P00132,ST00240,2024-01-11,3,660.47,0.052749075943152215,1876.89,Card,Online,Young,Business
SLS001245,S00345,C00813,P00394,ST00082,2024-02-01,3,966.63,0.08,2667.9,Bkash,Online,Young,Programming
SLS001246,S00227,C00114,P00387,ST00157,2025-09-25,3,252.89,0.06,713.15,Nagad,In-Store,Young,Academic
SLS001247,S00369,C00600,P00134,ST00487,2025-02-01,1,558.57,0.14,480.37,,Online,Professional,Exam Prep
SLS001248,S00707,C00714,P00088,ST00921,2026-06-10,2,360.88,0.07,671.24,Card,In-Store,Young,Business
SLS001249,S00707,C00590,P00088,ST00183,2025-02-01,1,360.88,0.06,339.23,Card,Online,Young,Business
SLS001250,S00096,C00274,P00057,ST00723,2024-09-26,2,469.59,0.11,835.87,Nagad,App,Young,Fiction
SLS001251,S00122,C00799,P00037,ST00040,2026-04-05,3,302.93,0.05,863.35,Nagad,Online,Young,Fiction
SLS001252,S00196,C00799,P00813,ST00321,2025-10-13,4,652.22,0.1,2347.99,Card,Online,Young,Religious
SLS001253,S00411,C00357,P00934,ST00381,2026-02-24,1,787.38,0.0,787.38,Card,In-Store,Young,Exam Prep
SLS001254,S00950,C00266,P00425,ST00102,2026-05-12,1,1192.76,0.08,1097.34,Card,In-Store,Professional,Exam Prep
SLS001255,S00772,C00664,P00191,ST00627,2024-03-16,2,502.4,0.08,924.42,Nagad,In-Store,Young,Business
SLS001256,S00495,C00364,P00327,ST00139,2025-08-22,1,958.72,0.06,901.2,Nagad,In-Store,Kids,Academic
SLS001257,S00200,C00344,P00825,ST00794,2025-12-25,1,726.32,0.09,660.95,Nagad,App,Professional,Academic
SLS001258,S00387,C00448,P00929,ST00578,2025-09-01,3,1193.57,0.08382443419089668,3280.56,Nagad,Online,Young,Exam Prep
SLS001259,S00961,C00456,P00237,ST00736,2026-01-21,1,324.16,0.14,278.78,Nagad,,Professional,Academic
SLS001260,S00651,C00834,P00035,ST00155,2026-04-22,2,834.86,0.11,1486.05,Bkash,Online,Young,Self Help
SLS001261,S00087,C00953,P00307,ST00304,2026-02-25,1,289.87,0.13,252.19,Card,Online,Professional,Religious
SLS001262,S00027,C00716,P00384,ST00699,2025-10-11,2,208.75,0.08,384.1,Card,In-Store,Elderly,Religious
SLS001263,S00982,C00087,P00004,ST00434,2024-06-22,1,537.49,0.09182635531076849,488.13,Card,Online,Professional,Academic
SLS001264,S00665,C00335,P00688,ST00621,2026-01-26,2,370.25,0.1,666.45,Cash,Online,Professional,Fiction
SLS001265,S00830,C00186,P00130,ST00395,2025-09-03,1,892.38,0.07,829.91,,In-Store,Professional,Biography
SLS001266,S00355,C00663,P00089,ST00663,2024-09-11,1,855.21,0.04,821.0,Cash,In-Store,Young,Exam Prep
SLS001267,S00485,C00593,P00723,ST00633,2025-07-31,2,484.91,0.09,882.54,Card,App,Young,Religious
SLS001268,S00451,C00982,P00772,ST00286,2024-05-30,2,1085.21,0.04,2083.6,,In-Store,Professional,Exam Prep
SLS001269,S00811,C00445,P00188,ST00876,2026-01-14,2,208.5,0.07,387.81,Bkash,Online,Young,Religious
SLS001270,S00378,C00105,P00771,ST00726,2025-07-25,2,1027.17,0.04,1972.17,Card,Online,Young,Exam Prep
SLS001271,S00742,C00594,P00295,ST00064,2025-07-29,2,1188.61,0.03,2305.9,Card,Online,Elderly,Exam Prep
SLS001272,S00087,C00362,P00307,ST00036,2024-08-13,2,289.87,0.12,510.17,Bkash,Online,Young,Religious
SLS001273,S00801,C00176,P00128,ST00712,2024-05-15,1,289.91,0.11,258.02,Rocket,In-Store,Professional,Children
SLS001274,S00324,C00369,P00227,ST00621,2025-01-18,1,413.43,0.05,392.76,Card,App,Young,Business
SLS001275,S00505,C00237,P00044,ST00918,2024-11-08,1,334.72,0.12,294.55,Nagad,Online,Young,Fiction
SLS001276,S00266,C00194,P00678,ST00665,2026-02-03,3,947.59,0.07,2643.78,Rocket,Online,Young,Exam Prep
SLS001277,S00606,C00478,P00855,ST00199,2026-05-29,3,919.8,0.0,2759.4,Nagad,,Young,Self Help
SLS001278,S00235,C00813,P00054,ST00039,2025-07-17,2,726.04,0.05,1379.48,Bkash,In-Store,Young,Academic
SLS001279,S00444,C00887,P00252,ST00513,2025-12-13,1,206.35,0.06,193.97,Card,App,Young,Children
SLS001280,S00553,C00260,P00345,ST00480,2026-04-22,4,194.8,0.11,693.49,Cash,Online,Young,Children
SLS001281,S00792,C00446,P00391,ST00932,2025-10-18,2,740.92,0.03,1437.38,Nagad,In-Store,Young,Biography
SLS001282,S00914,C00847,P00830,ST00704,2024-11-12,1,378.45,0.15,321.68,Rocket,Online,Professional,Fiction
SLS001283,S00669,C00989,P00048,ST00894,2024-07-26,2,384.94,0.06,723.69,Nagad,In-Store,Elderly,Programming
SLS001284,S00831,C00852,P00616,ST00751,2024-09-07,1,352.43,0.11,313.66,Cash,Online,Young,Children
SLS001285,S00361,C00488,P00530,ST00652,2024-10-07,3,400.55,0.13,1045.44,Cash,Online,Young,Biography
SLS001286,S00123,C00874,P00842,ST00546,2024-07-09,3,675.28,0.01,2005.58,Card,In-Store,Young,Programming
SLS001287,S00842,C00708,P00304,ST00565,2025-08-26,1,1150.83,0.12,1012.73,Rocket,Online,Young,Exam Prep
SLS001288,S00937,C00113,P00108,ST00491,2026-05-21,2,241.26,0.16,405.32,Cash,Online,Professional,Children
SLS001289,S00913,C00084,P00137,ST00840,2024-08-18,2,489.05,0.07756308289351133,902.24,Card,Online,Young,Religious
SLS001290,S00991,C00940,P00633,ST00224,2025-01-18,1,1120.93,0.01,1109.72,Bkash,Online,Professional,Academic
SLS001291,S00641,C00929,P00545,ST00908,2026-04-20,2,856.1,0.03,1660.83,Cash,In-Store,Young,Academic
SLS001292,S00571,C00456,P00597,ST00542,2026-04-01,1,490.46,0.07,456.13,Cash,Online,Professional,Fiction
SLS001293,S00298,C00661,P00144,ST00419,2024-01-24,2,727.41,0.05,1382.08,Cash,In-Store,Young,Fiction
SLS001294,S00669,C00302,P00048,ST00202,2024-11-04,1,384.94,0.05,365.69,Bkash,In-Store,Young,Programming
SLS001295,S00981,C00701,P00565,ST00263,2024-11-07,2,357.5,0.1,643.5,Card,Online,Elderly,Children
SLS001296,S00707,C00444,P00088,ST00572,2024-09-13,1,360.88,0.16,303.14,Cash,Online,Professional,Business
SLS001297,S00387,C00347,P00929,ST00143,2026-04-21,3,1193.57,0.03,3473.29,Bkash,In-Store,Young,Exam Prep
SLS001298,S00944,C00438,P00808,ST00004,2025-11-19,1,494.69,0.04,474.9,Nagad,In-Store,Professional,Academic
SLS001299,S00103,C00452,P00186,ST00246,2024-02-27,1,566.97,0.06,532.95,Nagad,In-Store,Young,Religious
SLS001300,S00589,C00945,P00601,ST00290,2025-07-05,2,1125.28,0.04,2160.54,Nagad,In-Store,Young,Exam Prep
SLS001301,S00951,C00887,P00138,ST00937,2025-05-30,3,261.46,0.04,753.0,Bkash,App,Young,Religious
SLS001302,S00179,C00192,P00936,ST00568,2025-10-06,2,637.42,0.05,1211.1,Nagad,In-Store,Professional,Programming
SLS001303,S00841,C00277,P00594,ST00386,2025-01-28,4,953.23,0.1,3431.63,Cash,App,Young,Biography
SLS001304,S00184,C00297,P00317,ST00981,2025-09-27,1,934.84,0.05,888.1,Card,In-Store,Professional,Programming
SLS001305,S00415,C00011,P00687,ST00350,2025-02-20,3,1004.72,0.0,3014.16,Nagad,App,Young,Academic
SLS001306,S00970,C00524,P00003,ST00956,2026-04-24,1,1001.02,0.03,970.99,Card,App,Professional,Programming
SLS001307,S00030,C00477,P00285,ST00938,2026-01-15,1,436.56,0.11,388.54,Card,Online,Young,Children
SLS001308,S00591,C00124,P00233,ST00681,2024-02-17,1,334.3,0.09,304.21,Cash,In-Store,Kids,Children
SLS001309,S00553,C00991,P00345,ST00505,2024-05-16,4,194.8,0.12041050570506773,685.38,Nagad,Online,Young,Children
SLS001310,S00407,C00764,P00093,ST00821,2024-12-22,3,1003.0,0.07,2798.37,,App,Young,Programming
SLS001311,S00746,C00180,P00967,ST00311,2024-02-15,1,385.38,0.11,342.99,Cash,Online,Young,Children
SLS001312,S00109,C00706,P00465,ST00351,2024-03-02,2,252.41,0.0494886081977162,479.84,,In-Store,Elderly,Children
SLS001313,S00916,C00338,P00858,ST00197,2024-01-06,1,713.65,0.07,663.69,Card,Online,Professional,Academic
SLS001314,S00095,C00633,P00065,ST00243,2026-03-14,1,1123.11,0.08,1033.26,Card,App,Young,Business
SLS001315,S00566,C00468,P00849,ST00129,2025-03-18,2,533.29,0.08,981.25,Card,App,Young,Business
SLS001316,S00415,C00138,P00659,ST00851,2025-11-28,2,1009.4,0.031812983181235516,1954.58,Card,In-Store,Professional,Academic
SLS001317,S00216,C00458,P00685,ST00002,2025-12-31,1,740.09,0.18,606.87,Nagad,Online,Professional,Religious
SLS001318,S00941,C00962,P00812,ST00406,2024-05-27,1,507.04,0.03,491.83,Rocket,In-Store,Young,Academic
SLS001319,S00827,C00752,P00524,ST00347,2025-08-22,2,428.31,0.12,753.83,Cash,Online,Young,Children
SLS001320,S00845,C00627,P00636,ST00370,2025-07-06,4,358.95,0.06,1349.65,Card,App,Young,Self Help
SLS001321,S00197,C00848,P00901,ST00845,2026-06-03,1,1170.03,0.12,1029.63,Nagad,Online,Young,Academic
SLS001322,S00830,C00832,P00130,ST00820,2026-02-18,1,892.38,0.07,829.91,Card,In-Store,Elderly,Biography
SLS001323,S00639,C00890,P00060,ST00655,2025-06-28,3,531.5,0.08,1466.94,Card,Online,Young,Programming
SLS001324,S00119,C00109,P00983,ST00681,2025-08-27,1,510.81,0.08,469.95,Cash,App,Elderly,Business
SLS001325,S00013,C00129,P00884,ST00799,2025-03-30,3,795.07,0.03,2313.65,Bkash,In-Store,Young,Religious
SLS001326,S00572,C00803,P00512,ST00367,2025-06-05,3,519.43,0.04,1495.96,Cash,App,Young,Programming
SLS001327,S00507,C00996,P00785,ST00430,2025-06-03,3,1125.52,0.07,3140.2,Cash,Online,Young,Academic
SLS001328,S00290,C00559,P00885,ST00234,2026-02-28,1,347.1,0.05,329.74,Nagad,In-Store,Professional,Academic
SLS001329,S00109,C00964,P00465,ST00227,2026-02-26,3,252.41,0.17,628.5,Card,Online,Young,Children
SLS001330,S00039,C00663,P00105,ST00930,2024-07-16,3,344.91,0.01,1024.38,Rocket,In-Store,Young,Business
SLS001331,S00935,C00085,P00477,ST00756,2024-01-14,1,330.87,0.04,317.64,Bkash,Online,Professional,Fiction
SLS001332,S00768,C00931,P00351,ST00434,2024-08-20,1,487.93,0.11,434.26,Cash,Online,Young,Exam Prep
SLS001333,S00926,C00844,P00028,ST00037,2025-02-20,3,507.6,0.07,1416.2,Card,In-Store,Young,Self Help
SLS001334,S00994,C00530,P00958,ST00737,2024-07-15,2,648.19,0.08,1192.67,Rocket,Online,Young,Academic
SLS001335,S00835,C00748,P00720,ST00945,2025-01-02,2,739.48,0.08,1360.64,Cash,In-Store,Professional,Exam Prep
SLS001336,S00347,C00350,P00790,ST00921,2025-01-22,3,725.24,0.04,2088.69,Card,App,Young,Fiction
SLS001337,S00262,C00613,P00600,ST00709,2026-05-01,1,122.44,0.04,117.54,Card,In-Store,Elderly,Children
SLS001338,S00935,C00409,P00265,ST00639,2025-01-27,3,477.2,0.05,1360.02,Rocket,In-Store,Young,Fiction
SLS001339,S00919,C00522,P00586,ST00113,2024-06-16,4,610.81,0.09,2223.35,Rocket,Online,Young,Religious
SLS001340,S00415,C00637,P00687,ST00083,2024-12-31,1,1004.72,0.06,944.44,Nagad,Online,Young,Academic
SLS001341,S00589,C00051,P00601,ST00254,2024-01-23,3,1125.28,0.04,3240.81,Card,App,Young,Exam Prep
SLS001342,S00636,C00094,P00133,ST00547,2024-01-27,1,649.56,0.08,597.6,Cash,Online,Professional,Fiction
SLS001343,S00623,C00082,P00820,ST00907,2025-07-18,2,969.73,0.05,1842.49,Cash,App,Professional,Programming
SLS001344,S00742,C00590,P00295,ST00869,2024-08-12,3,1188.61,0.04,3423.2,Cash,,Young,Exam Prep
SLS001345,S00987,C00408,P00395,ST00292,2025-07-12,3,683.96,0.19,1662.02,Rocket,Online,Young,Biography
SLS001346,S00422,C00493,P00549,ST00348,2024-02-03,1,517.64,0.09470957551099075,468.61,Bkash,Online,Professional,Religious
SLS001347,S00964,C00493,P00976,ST00297,2024-10-12,2,347.48,0.03,674.11,Card,In-Store,Professional,Religious
SLS001348,S00202,C00039,P00312,ST00509,2025-05-27,3,234.34,0.07,653.81,Nagad,App,Young,Self Help
SLS001349,S00994,C00801,P00047,ST00805,2025-04-26,3,1006.26,0.09,2747.09,Cash,In-Store,Young,Academic
SLS001350,S00085,C00700,P00971,ST00779,2025-06-13,1,1080.11,0.04,1036.91,Bkash,In-Store,Professional,Business
SLS001351,S00096,C00687,P00956,ST00881,2025-06-16,4,953.72,0.1,3433.39,Card,App,Young,Fiction
SLS001352,S00479,C00031,P00203,ST00503,2024-10-14,1,336.86,0.11,299.81,Bkash,Online,Professional,Business
SLS001353,S00097,C00652,P00834,ST00650,2024-11-11,1,249.32,0.04,239.35,Card,Online,Young,Children
SLS001354,S00436,C00493,P00919,ST00952,2024-12-30,1,984.66,0.07,915.73,Cash,In-Store,Professional,Fiction
SLS001355,S00483,C00764,P00017,ST00665,2025-01-10,1,785.56,0.02,769.85,,In-Store,Young,Fiction
SLS001356,S00364,C00096,P00757,ST00157,2025-12-03,2,277.66,0.09,505.34,Rocket,Online,Kids,Children
SLS001357,S00103,C00750,P00186,ST00314,2024-05-06,1,566.97,0.06,532.95,Bkash,In-Store,Young,Religious
SLS001358,S00467,C00962,P00833,ST00072,2025-05-16,1,1100.54,0.08,1012.5,,Online,Young,Programming
SLS001359,S00259,C00853,P00025,ST00103,2025-11-19,4,278.75,0.03,1081.55,Card,In-Store,Young,Fiction
SLS001360,S00459,C00897,P00696,ST00476,2024-10-31,3,867.48,0.02,2550.39,Card,App,Young,Exam Prep
SLS001361,S00284,C00074,P00823,ST00734,2024-12-13,1,955.75,0.09,869.73,Card,Online,Elderly,Fiction
SLS001362,S00709,C00523,P00040,ST00177,2025-08-28,2,631.08,0.04,1211.67,Cash,In-Store,Young,Religious
SLS001363,S00173,C00245,P00760,ST00308,2025-07-30,1,205.37,0.06,193.05,Bkash,App,Professional,Children
SLS001364,S00637,C00539,P00125,ST00322,2025-05-09,2,390.68,0.13,679.78,Nagad,Online,Professional,Fiction
SLS001365,S00488,C00708,P00086,ST00841,2025-01-15,1,319.21,0.07,296.87,Nagad,Online,Young,Academic
SLS001366,S00045,C00751,P00920,ST00172,2024-02-11,1,520.3,0.06,489.08,Bkash,App,Young,Religious
SLS001367,S00366,C00992,P00923,ST00034,2024-05-24,1,413.07,0.07,384.16,Bkash,In-Store,Professional,Programming
SLS001368,S00205,C00958,P00745,ST00613,2025-03-11,1,984.9,0.11,876.56,Bkash,Online,Young,Exam Prep
SLS001369,S00707,C00246,P00893,ST00506,2025-09-17,2,379.03,0.07,705.0,Rocket,Online,Elderly,Business
SLS001370,S00114,C00918,P00021,ST00004,2024-06-29,2,208.86,0.04,401.01,Cash,Online,Young,Children
SLS001371,S00766,C00886,P00508,ST00759,2025-01-07,2,552.29,0.03180038019031551,1069.45,Bkash,In-Store,Professional,Religious
SLS001372,S00854,C00726,P00874,ST00405,2024-08-08,2,801.21,0.04,1538.32,Rocket,App,Young,Religious
SLS001373,S00636,C00258,P00895,ST00529,2024-06-14,1,843.59,0.05,801.41,Bkash,In-Store,Young,Fiction
SLS001374,S00280,C00184,P00366,ST00662,2026-03-14,1,616.92,0.09,561.4,Nagad,Online,Professional,Academic
SLS001375,S00764,C00433,P00324,ST00047,2026-04-13,4,527.07,0.07,1960.7,Bkash,App,Young,Religious
SLS001376,S00186,C00037,P00704,ST00162,2026-05-29,1,157.45,0.19,127.53,Rocket,Online,Young,Children
SLS001377,S00095,C00282,P00065,ST00444,2026-03-08,3,1123.11,0.08,3099.78,Rocket,Online,Young,Business
SLS001378,S00507,C00071,P00785,ST00161,2024-12-26,1,1125.52,0.02,1103.01,Bkash,,Young,Academic
SLS001379,S00364,C00520,P00247,ST00110,2025-10-11,3,383.43,0.08,1058.27,Cash,Online,Young,Children
SLS001380,S00571,C00614,P00520,ST00312,2024-09-10,3,446.34,0.01,1325.63,Bkash,In-Store,Young,Fiction
SLS001381,S00888,C00111,P00197,ST00408,2025-05-29,3,1073.81,0.04,3092.57,Card,App,Young,Programming
SLS001382,S00810,C00877,P00738,ST00851,2024-08-13,1,359.67,0.02,352.48,Card,Online,Young,Religious
SLS001383,S00096,C00096,P00956,ST00581,2025-07-12,3,953.72,0.08,2632.27,Bkash,In-Store,Kids,Fiction
SLS001384,S00175,C00392,P00540,ST00924,2025-01-11,1,308.53,0.06,290.02,Bkash,App,Elderly,Exam Prep
SLS001385,S00570,C00494,P00950,ST00438,2024-11-17,2,1303.05,0.07,2423.67,Nagad,,Professional,Business
SLS001386,S00244,C00580,P00399,ST00454,2024-03-18,2,767.77,0.05,1458.76,Cash,App,Professional,Exam Prep
SLS001387,S00788,C00314,P00284,ST00298,2024-08-22,3,480.64,0.09,1312.15,Card,Online,Young,Academic
SLS001388,S00922,C00715,P00843,ST00078,2025-01-28,2,434.43,0.09511866926114017,786.22,Bkash,App,Kids,Fiction
SLS001389,S00521,C00339,P00043,ST00162,2025-06-12,2,544.93,0.08,1002.67,Bkash,Online,Professional,Academic
SLS001390,S00536,C00254,P00277,ST00064,2026-01-16,1,255.22,0.0,255.22,Card,In-Store,Professional,Children
SLS001391,S00368,C00450,P00695,ST00696,2025-10-22,2,950.49,0.06,1786.92,Cash,In-Store,Kids,Academic
SLS001392,S00806,C00113,P00194,ST00333,2025-05-02,2,1007.78,0.19,1632.6,Card,Online,Professional,Programming
SLS001393,S00707,C00966,P00893,ST00032,2025-03-18,1,379.03,0.15,322.18,Rocket,Online,Young,Business
SLS001394,S00291,C00546,P00479,ST00745,2025-02-22,2,151.41,0.04,290.71,Card,In-Store,Professional,Children
SLS001395,S00897,C00143,P00242,ST00243,2026-03-10,2,994.99,0.07,1850.68,Bkash,App,Young,Programming
SLS001396,S00383,C00801,P00371,ST00889,2026-01-17,4,177.3,0.14,609.91,Rocket,Online,Young,Children
SLS001397,S00142,C00723,P00280,ST00823,2024-12-12,1,1054.38,0.04,1012.2,Cash,In-Store,Professional,Exam Prep
SLS001398,S00186,C00427,P00704,ST00290,2025-05-19,1,157.45,0.11,140.13,Nagad,Online,Young,Children
SLS001399,S00411,C00983,P00116,ST00225,2024-12-02,3,742.32,0.07,2071.07,Nagad,In-Store,Young,Exam Prep
SLS001400,S00263,C00494,P00856,ST00993,2025-05-20,1,620.12,0.03,601.52,Bkash,In-Store,Professional,Exam Prep
SLS001401,S00648,C00211,P00155,ST00819,2025-01-14,2,1059.71,0.05,2013.45,Rocket,In-Store,Professional,Programming
SLS001402,S00738,C00797,P00279,ST00921,2026-01-29,4,668.76,0.08505801391266027,2447.51,Cash,In-Store,Young,Fiction
SLS001403,S00770,C00932,P00627,ST00018,2025-09-20,1,763.95,0.09,695.19,Nagad,Online,Young,Religious
SLS001404,S00325,C00262,P00354,ST00585,2024-06-04,4,298.64,0.1,1075.1,Card,Online,Young,Biography
SLS001405,S00873,C00006,P00505,ST00254,2024-01-25,1,344.63,0.1,310.17,Card,Online,Professional,Fiction
SLS001406,S00840,C00607,P00568,ST00359,2026-05-07,3,1016.15,0.09,2774.09,Cash,In-Store,Young,Programming
SLS001407,S00758,C00736,P00256,ST00086,2024-11-11,3,602.11,0.06,1697.95,Bkash,Online,Kids,Biography
SLS001408,S00652,C00260,P00534,ST00742,2024-05-15,2,1122.66,0.14,1930.98,Cash,Online,Young,Exam Prep
SLS001409,S00638,C00964,P00939,ST00506,2025-10-25,1,897.49,0.16,753.89,Card,Online,Young,Programming
SLS001410,S00970,C00167,P00003,ST00786,2025-02-27,2,1001.02,0.19,1621.65,Cash,Online,Young,Programming
SLS001411,S00262,C00805,P00600,ST00110,2025-05-10,2,122.44,0.04,235.08,Card,In-Store,Young,Children
SLS001412,S00558,C00879,P00320,ST00997,2025-07-22,2,173.15,0.05,328.98,Cash,App,Professional,Children
SLS001413,S00749,C00169,P00865,ST00332,2024-10-03,4,279.09,0.15,948.91,Nagad,Online,Young,Children
SLS001414,S00848,C00494,P00104,ST00948,2025-05-21,2,800.11,0.05,1520.21,Bkash,Online,Professional,Academic
SLS001415,S00797,C00025,P00066,ST00667,2025-08-09,2,570.33,0.13,992.37,Nagad,Online,Young,Self Help
